geo_id,automation,aui,expected,auto_resid,aui_resid,wave,gdp_pwa,coding_share,personal_share,lang_group,agency_ai_alone,hof_pdi,hof_idv,hof_uai,hof_pdi_regional,hof_idv_regional,hof_uai_regional,globe_pdi_practices,globe_participative,hof_pdi_extended,log_gdp
CAN,39.71318476145076,3.6218881303135135,43.69517228399812,-4.370509835393499,2.1154553900556055,2026-02,83397.40614599641,29.94333724110981,41.78007263816566,english,0.0159739201303993,39.0,80.0,48.0,,,,,,39.0,11.331372486496232
CHE,40.048820179007336,4.021461067106105,48.30855274647615,-4.770364134403032,2.6397310555949858,2026-02,159447.77850270874,23.382045929018787,41.30690737833594,english,0.0197910940076965,34.0,68.0,58.0,,,,4.89685534591195,5.795171339563863,34.0,11.979471740090968
CHL,44.814534443603335,0.7505953215828145,57.05702901549608,-1.3993786123895688,-0.3946575833908325,2026-02,24248.62384782136,26.43985419198056,33.04529981670594,spanish,0.0273348519362186,63.0,23.0,86.0,,,,,,63.0,10.09611514621192
CIV,51.976284584980235,0.2173624356084774,51.76675739811408,6.605774843340477,-1.070890014246596,2026-02,4825.4978829441125,24.600638977635786,26.117440841367223,french,0.0515759312320916,,,,,,,,,,8.481669196624498
CMR,50.45955882352941,0.2586954193884432,51.098483480290525,5.195588873785461,-1.047620916976901,2026-02,3250.193069497753,27.641408751334044,24.80544747081712,french,0.081081081081081,,,,,,,,,,8.086469679558626
COL,46.580434136187925,0.7017208579423554,49.9667884168455,1.4968850488077408,-0.6351859453633765,2026-02,11313.865939573909,27.239557121288374,23.210044112656934,spanish,0.0216503267973856,67.0,13.0,80.0,,,,5.563888888888888,5.458333333333333,67.0,9.333784326758648
CRI,43.2,0.8198837686213815,55.19927911216129,-2.717740658990877,-0.3755853463872155,2026-02,26951.561234857145,18.414533443435175,29.54333643988816,english,,35.0,15.0,86.0,,,,4.7368421052631575,5.526086956521739,35.0,10.201796505451693
CYP,42.94385432473444,2.7182619735157374,69.61305019018786,-5.271806588406093,1.912406635125074,2026-02,38404.71104586875,14.991482112436117,37.842778793418645,english,,,,,,,,,,,10.55593541453698
CZE,41.52744630071599,1.6394839984465226,54.086978768251136,-4.2129655055317485,0.4139486686091831,2026-02,49714.93948841886,25.79916047788182,43.21329639889196,english,,57.0,58.0,74.0,,,,3.588749999999999,5.738729508196721,57.0,10.814060760243944
DEU,40.37684603632661,2.165699062753615,45.53041931268856,-3.9994334292356513,0.7088742649282727,2026-02,88693.9787891109,32.797555264515616,44.73476787262552,english,0.0198517401683628,35.0,67.0,65.0,,,,5.251794871794871,5.719660194174757,35.0,11.392947283119916
DNK,39.20454545454545,2.514383380782746,51.95223653503367,-6.195534360265469,1.2311445548174846,2026-02,113263.93711245504,22.085889570552148,42.671009771986974,english,0.020631067961165,18.0,74.0,23.0,,,,3.894267515923566,5.701388888888889,18.0,11.637476100784044
DOM,51.02711585866886,0.6241488916665621,53.07524417160399,5.448000177416731,-0.6287342942592955,2026-02,16637.61618246597,20.33598585322723,28.561872909699005,english,,,,,,,,,,,9.719421445847487
DZA,46.9208211143695,0.2680858266939692,56.072143591706855,0.8639237450480906,-0.9037891834471072,2026-02,8969.58842511948,34.47395301327886,29.59409594095941,english,0.042152466367713,,,,,,,,,,9.101595070512925
ECU,49.871904355251914,0.366008796027796,47.64819369127552,5.157998004127904,-1.0335711580159053,2026-02,9988.291688510177,16.469428007889547,19.061413673232902,spanish,,78.0,8.0,67.0,,,,5.599999999999999,5.510204081632653,78.0,9.209168854868931
EGY,50.6175611947002,0.2350396481333152,55.883745420166456,4.590699266616468,-0.9419278893362732,2026-02,5227.316547705825,47.30105731775181,29.20531005637389,english,0.0292365998917162,,,,80.0,38.0,68.0,4.918303571428571,4.631426202321724,80.0,8.56165333699131
ESP,43.85861367958555,1.8263831395769312,48.425980495978266,-0.9792915918946647,0.4478272778920857,2026-02,53518.68827011927,33.122701122323875,37.25072741466184,english,0.0159229408295655,57.0,51.0,86.0,,,,5.519189189189189,4.825418994413408,57.0,10.887786185348528
EST,41.98047419804742,3.2182493132928185,64.72643055638973,-5.45613575264592,2.280305410423573,2026-02,49410.33974231546,14.550641940085592,47.68583450210379,english,,40.0,60.0,60.0,,,,,,40.0,10.807914987799064
FIN,37.56962025316455,2.2231519038258245,53.51777951172309,-8.08004677205799,0.9822307411773832,2026-02,86239.00920358354,18.735362997658076,43.108182317408016,english,,33.0,63.0,59.0,,,,4.889090909090907,5.924418604651163,33.0,11.364877897250105
FRA,42.480478012076766,2.8905038777723675,45.908972490164224,-1.956152419869312,1.4439116230010676,2026-02,75225.64794338809,32.21784776902887,40.17413758855856,french,0.0264462809917355,68.0,71.0,86.0,,,,5.277027027027027,6.142265193370166,68.0,11.22824751486611
GBR,39.508966939781125,3.0752626545203783,42.93499825992651,-4.4535366601244135,1.5482819070267442,2026-02,83152.8295627269,26.752676904941215,41.995374743493706,english,0.0191667623091931,35.0,89.0,35.0,,,,5.153086419753086,5.68213572854291,35.0,11.328435513659961
GEO,45.51131928181109,2.130583618230064,57.31034119987861,-0.742978153534338,0.9921779093362182,2026-02,14463.249642754525,23.44569288389513,36.37691745799854,english,,,,,,,,5.221666666666667,4.417643229166666,,9.579366203711222
GHA,48.78201124297314,0.2958347954321446,48.7196859074872,3.897281888454124,-1.0747820144964562,2026-02,3978.246329458356,22.938689217758984,30.744336569579296,english,0.0632411067193675,,,,77.0,20.0,54.0,,,77.0,8.288596380437534
GRC,44.06614785992218,1.2133977696225304,57.99434370990988,-2.2971969033696595,0.093481101501345,2026-02,39376.65689246587,21.617915904936016,37.43565746373421,english,,60.0,35.0,112.0,,,,5.403333333333333,5.745726495726496,60.0,10.58092845505126
GTM,49.71910112359551,0.2357175129164846,53.64737317798668,4.048773584971954,-1.0017006471197052,2026-02,9620.500626667832,13.082437275985663,30.816831683168317,english,,95.0,6.0,101.0,,,,5.602419354838711,5.252252252252252,95.0,9.17165158249987
HND,53.04347826086957,0.1961086858165519,52.49175209172584,7.557385998764978,-1.0725466773998518,2026-02,5256.315221358912,11.778290993071591,30.788804071246823,english,,,,,,,,,,,8.56718553198842
HRV,42.992424242424235,1.6753247767879156,63.90533057042428,-4.313281569566051,0.7151859975895581,2026-02,38045.172524694855,17.22222222222222,43.08943089430895,english,,73.0,33.0,80.0,,,,,,73.0,10.546529483353787
HTI,42.51207729468599,0.1180097751203447,36.93889147166692,-0.4944949836939116,-1.5710497093070033,2026-02,3475.4520114928823,,37.93103448275862,french,,,,,,,,,,,8.15347982478959
HUN,45.36862003780718,1.001847748606121,59.01904109819393,-1.1580874478538092,-0.090370670585018,2026-02,36106.862456746145,23.753280839895012,44.363193174893354,english,,46.0,80.0,82.0,,,,5.558247422680412,5.011839708561021,46.0,10.494238222009805
IDN,47.83346806790622,0.2470027097730582,48.456878086167094,2.9906369378207103,-1.1307179695895002,2026-02,7231.199089520412,28.813653238765447,19.030907278165504,english,0.0439499816108863,78.0,14.0,48.0,,,,5.1789772727272725,4.467440119760479,78.0,8.886160150574304
IND,50.01089525469753,0.2339323090296645,48.4885153103504,5.163020349610861,-1.142933195213972,2026-02,3948.7128605939074,52.14582038420955,27.817374238198532,english,0.0395431834403997,77.0,48.0,40.0,,,,5.466019417475729,5.070540935672514,77.0,8.281144946714395
IRL,39.80039920159681,2.7457600224358396,49.834628714302006,-5.26208028119391,1.405280854858056,2026-02,163661.46945325768,16.177178623013962,39.20879120879121,english,0.0216508795669824,28.0,70.0,35.0,,,,5.150666666666668,5.761217948717948,28.0,12.005555362736272
IRQ,41.24043495771244,0.3509323043256563,46.2150073949832,-3.2449851908493272,-1.0873876243209972,2026-02,10043.662811380043,13.521126760563378,47.83549783549784,english,0.048582995951417,,,,80.0,38.0,68.0,,,80.0,9.214697148565012
ISR,41.29621314174525,4.312309116056193,49.59603081321281,-3.7282277912070967,2.965380489219396,2026-02,90237.43265143564,23.454313332117454,41.631931287103704,english,0.0220095693779904,13.0,54.0,81.0,,,,4.72638888888889,4.8015432098765425,13.0,11.410199616099286
ITA,41.69767853978381,1.7434475720170977,46.84173535812279,-2.887657923012746,0.3220685152150877,2026-02,63346.04219526605,28.242314898341547,39.02289702461124,english,0.0243185462319615,50.0,76.0,75.0,,,,5.426877934272303,5.570488721804511,50.0,11.05636770858478
JAM,49.71264367816091,0.6664222519340566,72.36485177291223,1.0582758812969857,-0.0650500675128067,2026-02,9671.355122194287,5.483870967741936,33.12101910828025,english,,45.0,39.0,13.0,,,,,,45.0,9.176923715360676
JOR,49.32330827067669,0.3422969598196042,70.48206888877142,0.9691037621161982,-0.4400682277095056,2026-02,7135.879551781071,29.67525195968645,31.914893617021285,english,,,,,,,,,,,8.872890795162947
JPN,36.9336847045233,1.5019747469938538,43.986655178468254,-7.196479649840711,0.0034209823849462,2026-02,55246.96466016575,27.103543852702437,43.08948295181687,japanese,0.0175195942830797,54.0,46.0,92.0,,,,5.10943396226415,5.3095854922279795,54.0,10.919568679593294
KAZ,43.814432989690715,0.5965722121289637,51.98901344105213,-1.5915099956095489,-0.6856725097140238,2026-02,22317.150362946555,28.373450036469738,38.36116910229645,english,0.0606060606060606,,,,,,,5.312146892655367,5.132231404958676,,10.013110736433498
KEN,48.547589616810875,0.3692438476413071,49.271359975004785,3.5749094403608552,-0.9864608469398136,2026-02,3558.849073408154,31.881918819188193,25.736040609137056,english,0.0329218106995884,,,,64.0,27.0,52.0,,,64.0,8.177192477588836
KGZ,40.64665127020785,0.3776686034070235,58.61854561669619,-5.81620708994344,-0.7253754738454281,2026-02,3906.36602991404,17.753623188405797,36.47058823529411,russian,,,,,,,,,,,8.27036281670156
KHM,50.0,0.1553514104079599,66.57575968817648,2.2685601366129475,-0.7326039014572686,2026-02,4189.637022057561,32.87858117326057,36.25218914185639,english,,,,,,,,,,,8.34036937958309
KOR,40.25302922309337,3.009269411659475,45.78249601466499,-4.163437654627387,1.5592584140063972,2026-02,51496.35067757943,30.858015785453617,33.34204337601255,korean,0.0123546511627906,60.0,18.0,85.0,,,,5.606779661016949,5.575107296137339,60.0,10.849266223511568
KWT,41.64759725400457,0.436931800524087,67.88681335095394,-6.292857776174337,-0.4155848626947639,2026-02,40520.77402630855,14.244186046511626,44.44444444444444,english,,,,,80.0,38.0,68.0,5.1241379310344835,4.994791666666667,80.0,10.609570060507629
LBN,43.142857142857146,0.7257637890036541,65.75452728161869,-4.457657470629826,-0.1843899786069822,2026-02,7649.559298285476,34.38395415472779,28.258064516129032,english,,,,,80.0,38.0,68.0,,,80.0,8.942403317093914
LKA,52.00836820083683,0.6380611383872808,56.23082372207745,5.926173198887852,-0.5295246427565233,2026-02,6855.768591970304,37.865612648221344,24.576802507836994,english,,,,,,,,,,,8.832845707078214
LTU,43.94213381555154,2.2915714247649697,59.99149778779755,-2.739607901694413,1.2256391538262776,2026-02,45109.332193465,21.91387559808613,41.60377358490566,english,,42.0,60.0,65.0,,,,,,42.0,10.716844426335092
LUX,43.21705426356589,4.194161157620353,72.36485177291223,-5.437313533298031,3.4626888381734893,2026-02,199973.81446042765,,36.26943005181347,english,,40.0,60.0,70.0,,,,,,40.0,12.205941709260532
LVA,41.977077363896846,2.288947986827339,58.75949900258281,-4.5082525367393345,1.189713972930624,2026-02,37168.53471842537,21.240310077519386,48.18481848184818,english,,44.0,70.0,63.0,,,,,,44.0,10.523217841433432
MAR,47.33460257020467,0.644423481225852,51.84067876817639,1.9523078895256416,-0.6418308250478615,2026-02,6159.655576326082,42.063983488132095,31.56467854376453,english,0.0379048931771192,70.0,46.0,68.0,,,,5.801923076923076,5.390522875816994,70.0,8.725776142030302
MDA,48.93267651888342,1.5506901351129412,61.238703816569306,2.0520985651593264,0.5184706689954113,2026-02,11853.79921916384,24.94929006085193,32.838283828382835,english,,,,,,,,,,,9.380403704391265
MDG,49.4908350305499,0.1055919256346303,70.47545331840671,1.1376852114979172,-0.6769520851420755,2026-02,950.4549962287342,29.331046312178387,26.77760968229955,french,,,,,,,,,,,6.856940813336473
MEX,45.606605970781274,0.4166831174394116,48.242443549100315,0.7979611381780529,-0.966833869452359,2026-02,21055.23141283793,29.720889664195376,32.853137387605145,spanish,0.0268608414239482,81.0,30.0,82.0,,,,5.223882113821137,4.618032786885246,81.0,9.954904331408958
MKD,50.89058524173028,1.313070139075852,69.55909329640896,2.683526424349033,0.5057563101176632,2026-02,14284.258368739234,17.878787878787875,27.728613569321535,english,,,,,,,,,,,9.566913396533058
MNG,53.91304347826087,0.4133902839101274,72.36485177291223,5.258675681396944,-0.3180820355367358,2026-02,10677.466362993113,,23.7410071942446,english,,,,,,,,,,,9.275890852440757
MOZ,54.106280193236714,0.0462683668725168,64.8336053359824,6.6525838676157605,-0.8887785307363252,2026-02,1200.8185090654026,7.947019867549669,32.240437158469945,portuguese,,,,,,,,,,,7.090758694145664
MUS,51.33333333333333,1.3281068654881052,55.58413373548024,5.354237097856576,0.1430406257873278,2026-02,16566.49364893835,5.128205128205129,32.78145695364238,english,,,,,,,,,,,9.715137479636018
MYS,44.1222983658408,0.5879817393007349,52.47950293015957,-1.3618410696019083,-0.6810047268638426,2026-02,16744.801251132354,31.632862118418352,30.926675663517766,english,0.020358306188925,104.0,26.0,36.0,,,,5.17391304347826,5.089583333333334,104.0,9.725843116010799
NGA,48.52607709750567,0.2224309795296372,46.02486924720638,4.070969786472517,-1.2210285091553603,2026-02,1441.664986299227,34.42742523705325,35.23859465128474,english,0.0408986175115207,,,,77.0,20.0,54.0,5.797836538461537,5.1214859437751015,77.0,7.2735539651244006
NLD,38.644981041708235,3.3347382179185834,47.509476449299406,-6.0468102669184915,1.9314086449697552,2026-02,105769.21585185928,26.64008232570105,41.46609651802076,english,0.0127511591962905,38.0,80.0,53.0,,,,4.107534246575341,5.588850174216028,38.0,11.569014790584296
NOR,40.473372781065095,2.716165169534005,56.459380805079206,-5.645260009954896,1.5547574376875737,2026-02,133499.89761071428,21.348314606741575,43.844856661045526,english,0.0235690235690235,31.0,69.0,50.0,,,,,,31.0,11.801855989861206
NPL,49.67741935483871,0.3085260506477325,59.43950635707879,3.0836790552577895,-0.7723269141759157,2026-02,2250.486467692543,41.403674046161086,28.169856459330145,english,0.0463917525773195,,,,,,,,,,7.718901679692267
NZL,40.66591844369623,2.9806121594492723,50.623431382106666,-4.522316167094189,1.6614548503043722,2026-02,74633.69897073443,20.455168631752127,43.715469613259664,english,,22.0,79.0,49.0,,,,4.8868131868131846,5.61911231884058,22.0,11.22034741302332
OMN,52.02312138728325,0.3516347995640022,68.0612823803809,4.054851573986731,-0.4961658502611346,2026-02,27874.66708509641,6.0606060606060606,29.75206611570248,english,,,,,,,,,,,10.235473565555544
PAK,52.44738708914637,0.2203762316935183,50.72504767850426,7.242952266462773,-1.0960343216724069,2026-02,2515.0984411018367,48.19562641387483,29.347094458155702,english,0.0351123595505618,55.0,14.0,70.0,,,,,,55.0,7.830067223359015
PAN,49.35064935064935,0.7075055250850139,48.94728977683553,4.429634173463448,-0.6569590015424566,2026-02,29533.717672235955,12.233285917496444,31.57894736842105,english,,95.0,11.0,86.0,,,,,,95.0,10.29328786157298
PER,46.58952496954933,0.5513970135281859,53.46660827531331,0.9480159357323216,-0.690907341524512,2026-02,12646.323877661176,22.371541501976285,19.381527193815273,spanish,0.0272314674735249,64.0,16.0,87.0,,,,,,64.0,9.445121849366132
PHL,47.10973038943747,0.4517805810382412,49.870393431601435,2.041549104681025,-0.8877318425485861,2026-02,5979.632691012824,31.038275406951165,27.297433316557623,english,0.0192107995846313,94.0,32.0,44.0,,,,5.4415525114155265,5.483333333333333,94.0,8.696114422150659
POL,41.70250303230787,1.4712744805715432,48.90134149082279,-3.2111868240788795,0.1055679413475332,2026-02,38209.25361666856,34.39407585309716,40.00442526828189,english,0.0197368421052631,68.0,60.0,93.0,,,,5.101631701631701,5.2768719806763285,68.0,10.550833006533033
PRI,44.091710758377424,1.0818443543371448,36.93889147166692,1.085138479997525,-0.6072151300902033,2026-02,59332.5492819456,,44.77317554240632,english,,,,,,,,,,,10.99091332616957
PRT,42.355131487084016,2.468817721134801,50.772598832562096,-2.856884194170604,1.1536925069500468,2026-02,46013.61009194968,27.66259585345072,38.31845238095239,english,0.0179968701095461,63.0,27.0,104.0,,,,5.440909090909091,5.256329113924051,63.0,10.736692503273996
PRY,47.32673267326733,0.4305203118748389,70.03603637873213,-0.9563629538435948,-0.3639014297503538,2026-02,9785.666997682889,10.3397341211226,32.22416812609457,spanish,,,,,,,,,,,9.188674042829755
PSE,48.54771784232364,0.3166389762875287,72.36485177291223,-0.1066499545402805,-0.4148333431593345,2026-02,,27.035830618892508,31.343283582089555,english,,,,,,,,,,,
QAT,45.16129032258064,1.001364040432225,60.32051093683462,-1.5729044255176277,-0.0556747872250822,2026-02,93076.97642309398,16.596638655462186,34.18994413407821,english,,,,,,,,4.733168316831683,4.619047619047619,,11.441182133251901
ROU,45.28809908454496,1.174655161497018,52.41943268769224,-0.186463632487964,-0.0959550430982143,2026-02,31327.812791877608,31.289261142686208,39.06490310673639,english,0.0337186897880539,90.0,30.0,90.0,,,,,,90.0,10.352261569567924
RWA,54.897959183673464,0.2262665748513732,54.09766371396776,9.155843926396583,-0.9989799338279864,2026-02,1702.5314089029812,30.93415007656968,22.633136094674555,english,,,,,,,,,,,7.439871486548342
SAU,46.86274509803921,0.5375716861873419,53.88542894379206,1.154465439675448,-0.6934116688655427,2026-02,41985.798549031635,30.994989262705797,35.267857142857146,english,0.0244372990353697,,,,80.0,38.0,68.0,,,80.0,10.64508671030178
SEN,51.10081112398609,0.3112893878155992,54.24390105884854,5.335381929302024,-0.9100042285975276,2026-02,3054.5670941438534,25.845410628019323,25.794155019059723,french,0.0845070422535211,,,,,,,,,,8.024393157520164
SGP,39.85412380774266,4.584991637585042,47.780191375647426,-4.880826318169859,3.1889796683549307,2026-02,121453.275988157,26.90232558139535,33.02572157863735,english,0.0154061624649859,74.0,20.0,8.0,,,,4.986363636363638,5.318807339449541,74.0,11.707284908032415
SLV,49.01960784313726,0.4200491808166057,56.9565503408366,2.821713633313081,-0.7279197292671354,2026-02,8315.64872508447,16.027088036117384,26.119402985074625,spanish,,66.0,19.0,94.0,,,,5.676923076923076,5.44,66.0,9.025894407234901
SRB,42.52365930599369,1.4877019634420283,56.31604443889408,-3.5721220371137505,0.3224197547044511,2026-02,21462.94212470453,26.575698505523064,39.468008626887126,english,,86.0,25.0,92.0,,,,,,86.0,9.974083104863308
SVK,43.37121212121212,1.1487573921898309,60.71982076098672,-3.4266427285786847,0.1025121734906757,2026-02,39478.157128320294,22.591362126245848,41.36933461909354,english,,104.0,52.0,51.0,,,,,,104.0,10.583502813843964
SVN,43.45479082321187,2.1259025156968177,67.27110908078927,-4.387505348655857,1.256742958354003,2026-02,53656.97978357421,17.6672384219554,41.90193164933135,english,,71.0,27.0,88.0,,,,5.33320610687023,5.331692913385827,71.0,10.890366838079048
SWE,38.964864296233955,2.78920572484654,51.26655264567566,-6.325900136171462,1.487432409312056,2026-02,92702.13665967331,27.708609271523184,42.86064769381747,english,0.0197486535008976,31.0,71.0,29.0,,,,4.851471135940409,5.491433891992551,31.0,11.437146800475732
TGO,56.52173913043479,0.2041527470138618,72.36485177291223,7.8673713335708655,-0.5273195724330015,2026-02,1794.2569461842215,,29.03225806451613,french,,,,,,,,,,,7.49234625766076
THA,46.72959099188608,0.4664385610854958,51.99380933506986,1.3228834195849188,-0.8156765245664914,2026-02,10509.89704549089,28.51307189542483,33.33333333333333,english,0.0156075808249721,64.0,20.0,64.0,,,,5.627027027027025,5.173814898419865,64.0,9.260072667961065
TUN,52.902155887230506,0.8528582141646621,59.00452162445154,6.377763173506132,-0.2397526760161057,2026-02,6506.121121775293,50.84835630965006,23.0,english,0.0478260869565217,,,,,,,,,,8.780498723794418
TUR,46.8128390596745,0.5902530760285344,53.54496040257384,1.1588387118763706,-0.6499333691418178,2026-02,22651.310447180294,46.43576705363138,40.695296523517385,english,0.0199769496734537,66.0,37.0,85.0,,,,5.571621621621618,5.377758420441347,66.0,10.027972985625215
TWN,40.75057532306604,1.378187145267698,51.373789095672414,-4.557285316091708,0.0793125019854763,2026-02,48391.047952063214,30.464876033057852,35.08862724802691,english,0.0148482892188508,58.0,17.0,69.0,,,,5.181944444444445,4.528601694915254,58.0,10.787070115929458
TZA,52.258064516129046,0.0495545671685162,58.76413929463213,5.771994835387609,-1.049554016561439,2026-02,2148.799090380761,30.864197530864196,35.8433734939759,english,,,,,64.0,27.0,52.0,,,64.0,7.672664402453899
UGA,50.989010989010985,0.0664558290960977,65.60493277057388,3.4123455302648935,-0.8477415772052027,2026-02,2079.882474647875,27.631578947368425,25.416036308623298,english,,,,,,,,,,,7.640066668525896
UKR,44.860513012544466,0.8131280043151674,50.36577415560675,-0.2866445091068854,-0.5129939502751268,2026-02,7490.372998752378,34.46586082979418,32.224893162393165,english,0.0375699440447641,,,,,,,,,,8.921373874837714
URY,42.114384748700175,1.0021191287658413,72.25715036248945,-6.522812714940663,0.2677355688785171,2026-02,36408.30401277872,16.272965879265094,35.714285714285715,spanish,,61.0,36.0,100.0,,,,,,61.0,10.50255215982583
USA,41.41989334569905,3.7947390985403753,42.61932629394589,-2.492284145905792,2.259225528777515,2026-02,132531.7570859901,26.10597212974185,40.43061765268305,english,0.0180879587018288,40.0,91.0,46.0,,,,4.88244680851064,5.898824517212426,40.0,11.794577571811361
UZB,48.73035066505441,0.1411678045617169,55.75473430262333,2.724056377347928,-1.039286988842462,2026-02,5015.875475814878,26.096033402922757,34.26150121065375,english,0.0678466076696165,,,,,,,,,,8.520363256608844
VNM,47.36326530612245,0.3464592501441934,53.340204829674235,1.741908183720987,-0.8992618737448044,2026-02,6717.646893699442,42.61480787253984,27.567777669808574,english,0.0241518113858539,70.0,20.0,30.0,,,,,,70.0,8.812493207567186
ZAF,48.633742792679875,0.3576107953887096,50.31624330396558,3.4944817435460465,-0.9698500109193312,2026-02,9272.848440503294,25.834627329192543,34.126093785057215,english,0.0410958904109589,49.0,65.0,49.0,,,,5.160439560439557,5.538389513108615,49.0,9.134845886495764
ZMB,52.131147540983605,0.0996828879308071,36.93889147166692,9.124575262603706,-1.589376596496541,2026-02,2182.304943750481,9.749303621169917,27.540106951871657,english,,,,,64.0,27.0,52.0,5.314285714285714,5.125,64.0,7.688136910867753
ZWE,55.3935860058309,0.1472844557857208,71.08903707772551,6.942615391615497,-0.6186739796793256,2026-02,3813.703651493487,20.54054054054054,28.21917808219178,english,,,,,,,,5.666666666666667,5.5,,8.246356082956307
PRY,49.27,0.55,56.88792873051224,-1.405180032534297,-0.7443094707921549,2026-04,9785.666997682889,10.3397341211226,32.22416812609457,spanish,,,,,,,,,,,9.188674042829755
MNG,57.07,0.93,58.75236194278111,6.193661509925256,-0.283966149675989,2026-04,10677.466362993113,,23.7410071942446,english,,,,,,,,,,,9.275890852440757
TZA,54.2,0.05,56.47655339805824,3.569204301965911,-1.2620367136974666,2026-04,2148.799090380761,30.864197530864196,35.8433734939759,english,,,,,64.0,27.0,52.0,,,64.0,7.672664402453899
SLV,53.4,0.52,61.691320000000005,2.206569824540196,-0.5673187324425584,2026-04,8315.64872508447,16.027088036117384,26.119402985074625,spanish,,66.0,19.0,94.0,,,,5.676923076923076,5.44,66.0,9.025894407234901
OMN,49.64,0.62,49.45207234363225,-0.2329065097102827,-0.9947400410767172,2026-04,27874.66708509641,6.0606060606060606,29.75206611570248,english,,,,,,,,,,,10.235473565555544
ZWE,56.0,0.19,51.878514750762974,5.865298426397267,-1.32017826852132,2026-04,3813.703651493487,20.54054054054054,28.21917808219178,english,,,,,,,,5.666666666666667,5.5,,8.246356082956307
MKD,50.47,0.98,62.19885057471264,-0.7781889444475993,-0.0854479077479115,2026-04,14284.258368739234,17.878787878787875,27.728613569321535,english,,,,,,,,,,,9.566913396533058
PRI,51.49,1.72,45.77435544430537,2.0138917525555726,-0.0532225160039867,2026-04,59332.5492819456,,44.77317554240632,english,,,,,,,,,,,10.99091332616957
ZMB,55.69,0.14,45.25927325581396,6.26946528442663,-1.6554187595587893,2026-04,2182.304943750481,9.749303621169917,27.540106951871657,english,,,,,64.0,27.0,52.0,5.314285714285714,5.125,64.0,7.688136910867753
SVN,49.08,1.89,53.57558176100628,-1.2378024644669807,0.4529528036256436,2026-04,53656.97978357421,17.6672384219554,41.90193164933135,english,,71.0,27.0,88.0,,,,5.33320610687023,5.331692913385827,71.0,10.890366838079048
ISL,46.0,4.34,61.147501692620175,-5.1347562303836725,3.229246709209547,2026-04,124196.00871446758,,50.80213903743316,english,,,,,,,,,,,11.729616312010778
LUX,47.38,4.8,59.55635383639823,-3.583083227365826,3.6206799714393214,2026-04,199973.81446042765,,36.26943005181347,english,,40.0,60.0,70.0,,,,,,40.0,12.205941709260532
KWT,51.45,0.85,51.64314049586778,1.3406935554626995,-0.6703211630047913,2026-04,40520.77402630855,14.244186046511626,44.44444444444444,english,,,,,80.0,38.0,68.0,5.1241379310344835,4.994791666666667,80.0,10.609570060507629
KGZ,50.79,0.31,49.32973282442748,0.9302930132426112,-1.3100119720914545,2026-04,3906.36602991404,17.753623188405797,36.47058823529411,russian,,,,,,,,,,,8.27036281670156
LVA,48.48,2.38,53.51352374839538,-1.831106867106513,0.9402785609645394,2026-04,37168.53471842537,21.240310077519386,48.18481848184818,english,,44.0,70.0,63.0,,,,,,44.0,10.523217841433432
BEN,51.15,0.35,58.09271905031092,0.3448320650857397,-0.89239189342641,2026-04,2655.416999442524,27.703984819734345,27.798507462686565,french,,,,,,,,,,,7.884356983280025
AGO,55.26,0.08,57.08191216216216,4.563890599954803,-1.205950215530177,2026-04,5796.591076911293,17.22689075630252,34.33962264150943,portuguese,,,,,,,,,,,8.665025278384377
PAN,50.68,1.19,53.81614479105356,0.3362425762740173,-0.23668070394943,2026-04,29533.717672235955,12.233285917496444,31.57894736842105,english,,95.0,11.0,86.0,,,,,,95.0,10.29328786157298
UGA,56.94,0.1,55.52203475336324,6.412189754594046,-1.2531694276383285,2026-04,2079.882474647875,27.631578947368425,25.416036308623298,english,,,,,,,,,,,7.640066668525896
MLT,47.47,3.87,57.61757042253521,-3.2839029368242976,2.607132704972675,2026-04,63416.5934217836,,36.39705882352941,english,,56.0,59.0,96.0,,,,,,56.0,11.05748083207671
PSE,53.37,0.38,44.757701030927834,4.003581191845186,-1.4370328233191834,2026-04,,27.035830618892508,31.343283582089555,english,,,,,,,,,,,
RWA,56.66,0.18,49.38682666666667,6.794133012892729,-1.437551648562248,2026-04,1702.5314089029812,30.93415007656968,22.633136094674555,english,,,,,,,,,,,7.439871486548342
KHM,53.47,0.18,56.24374125874126,2.8643229978427627,-1.142069199895309,2026-04,4189.637022057561,32.87858117326057,36.25218914185639,english,,,,,,,,,,,8.34036937958309
HND,52.05,0.22,57.18444444444443,1.3428281303440457,-1.0615318303469643,2026-04,5256.315221358912,11.778290993071591,30.788804071246823,english,,,,,,,,,,,8.56718553198842
BHR,53.17,1.31,55.24669238187077,2.671897145762834,-0.0550346531793313,2026-04,38161.782937228934,,30.96085409252669,english,,,,,,,,,,,10.549589847144468
ARE,51.32,2.73,47.709622850804216,1.6350908130218542,1.0401732364760778,2026-04,60127.05878296327,28.595151112587185,30.808861411643484,english,0.0208894878706199,,,,80.0,38.0,68.0,,,80.0,11.004215248534315
MUS,48.74,1.49,55.75418259023354,-1.8128572679964563,0.1468344320233408,2026-04,16566.49364893835,5.128205128205129,32.78145695364238,english,,,,,,,,,,,9.715137479636018
UZB,54.6,0.16,51.37458982772764,4.519668172423522,-1.3718937162206224,2026-04,5015.875475814878,26.096033402922757,34.26150121065375,english,0.0678466076696165,,,,,,,,,,8.520363256608844
