geo_id,usage_count,directive,feedback loop,task iteration,learning,validation,none,wave,automation,automation_classified,augmentation,above_threshold
DO,1244.0,38.344051446945336,11.57556270096463,27.652733118971064,15.836012861736334,4.421221864951769,2.1704180064308685,2026-02,49.91961414790997,51.02711585866886,47.90996784565917,True
DZ,2107.0,33.032747982914096,12.529663028001895,26.48315140009492,21.97437114380636,3.0849549121974373,2.895111532985287,2026-02,45.562411010915994,46.9208211143695,51.542477456098716,True
EC,1187.0,39.76411120471778,9.435551811288963,30.749789385004213,14.406065711878686,4.296545914069082,1.3479359730412803,2026-02,49.19966301600674,49.87190435525192,49.45240101095199,True
EE,741.0,27.26045883940621,13.360323886639677,24.831309041835357,26.180836707152498,5.128205128205128,3.2388663967611335,2026-02,40.62078272604589,41.98047419804743,56.140350877192986,True
EG,4584.0,32.35165794066317,16.819371727748692,24.781849912739965,19.13176265270506,4.057591623036649,2.857766143106457,2026-02,49.17102966841186,50.6175611947002,47.97120418848167,True
ES,15640.0,28.9386189258312,13.823529411764708,27.66624040920716,21.956521739130437,5.115089514066496,2.5,2026-02,42.76214833759591,43.85861367958555,54.7378516624041,True
FI,2050.0,24.097560975609756,12.097560975609756,25.463414634146343,27.853658536585368,6.829268292682928,3.658536585365854,2026-02,36.19512195121951,37.56962025316455,60.146341463414636,True
FJ,49.0,38.775510204081634,,34.69387755102041,,,,2026-02,,,34.69387755102041,False
FR,32332.0,29.333168378077445,12.226277372262777,28.498082395150316,22.819497711245827,4.954843498700978,2.1681306445626625,2026-02,41.559445750340224,42.48047801207676,56.27242360509712,True
GA,191.0,38.7434554973822,8.900523560209423,29.84293193717277,17.801047120418847,,,2026-02,47.64397905759162,50.0,47.64397905759162,False
GB,35869.0,27.918258105885307,10.529984108840502,28.67099723995651,24.402687557500908,5.793303409629485,2.6847695781872924,2026-02,38.44824221472581,39.508966939781125,58.866988207086905,True
GD,15.0,,,,,,,2026-02,,,,False
GE,1324.0,30.060422960725074,13.972809667673715,24.84894259818731,23.564954682779454,4.305135951661631,3.2477341389728096,2026-02,44.03323262839879,45.51131928181109,52.7190332326284,True
GF,19.0,,,,,,,2026-02,,,,False
GG,25.0,,,,,,,2026-02,,,,False
GH,1639.0,38.56009762050031,9.090909090909092,25.62538133007932,21.781574130567417,2.6235509456985966,2.3184868822452716,2026-02,47.6510067114094,48.78201124297314,50.03050640634534,True
GI,26.0,,,,,,,2026-02,,,,False
GM,20.0,,,,,,,2026-02,,,,False
GN,110.0,38.18181818181819,,21.818181818181817,25.454545454545453,,,2026-02,,,47.272727272727266,False
GP,77.0,36.36363636363637,,35.064935064935064,20.77922077922078,,,2026-02,,,55.84415584415584,False
GR,2108.0,28.03605313092979,14.943074003795068,24.952561669829223,22.960151802656547,6.641366223908918,2.4667931688804554,2026-02,42.97912713472486,44.066147859922175,54.55407969639469,True
GT,734.0,35.42234332425068,12.806539509536783,26.294277929155314,18.93732970027248,3.5422343324250685,2.997275204359673,2026-02,48.228882833787466,49.71910112359551,48.77384196185286,True
GU,26.0,,,,,,,2026-02,,,,False
GY,45.0,37.77777777777778,,,,,,2026-02,,,,False
HN,367.0,38.14713896457766,11.716621253405997,23.160762942779293,20.98092643051771,,,2026-02,49.86376021798365,53.043478260869556,44.141689373297,True
HR,1084.0,27.121771217712176,14.760147601476014,24.261992619926197,26.1070110701107,5.166051660516605,2.5830258302583027,2026-02,41.881918819188186,42.992424242424235,55.535055350553506,True
HT,237.0,37.130801687763714,,27.42616033755274,22.78481012658228,,,2026-02,,,50.210970464135016,True
HU,1647.0,28.59744990892532,15.1183970856102,22.64723740133576,25.01517911353977,4.978749241044323,3.642987249544627,2026-02,43.71584699453552,45.368620037807176,52.64116575591986,True
ID,12692.0,36.84210526315789,9.777812795461708,29.262527576426095,18.16104632839584,3.41947683580208,2.537031200756382,2026-02,46.6199180586196,47.83346806790622,50.843050740624015,True
IE,2577.0,27.706635622817227,10.98176173845557,25.572370974000773,26.814124951493984,6.1311602638727205,2.7939464493597206,2026-02,38.6883973612728,39.80039920159682,58.51765618936748,True
IL,6872.0,28.303259604190924,11.845168800931315,28.60884749708964,23.864959254947617,4.59837019790454,2.779394644935972,2026-02,40.14842840512224,41.29621314174524,57.072176949941806,True
IM,47.0,,,,,,,2026-02,,,,False
IN,61627.0,35.891735765167866,12.522108815941063,26.12815811251562,18.657406656173432,3.607185162347673,3.1934054878543496,2026-02,48.41384458110893,50.01089525469753,48.39274993103673,True
IQ,2580.0,32.945736434108525,6.744186046511628,21.821705426356587,30.85271317829457,3.875968992248062,3.7596899224806206,2026-02,39.689922480620154,41.24043495771244,56.55038759689922,True
IS,198.0,30.303030303030305,9.595959595959595,21.71717171717172,28.78787878787879,,,2026-02,39.898989898989896,44.1340782122905,50.505050505050505,False
IT,17373.0,29.142922926380017,11.489092269613767,27.744200771311807,23.49047372359408,5.5776204455189085,2.5556898635814194,2026-02,40.63201519599379,41.69767853978381,56.8122949404248,True
JE,46.0,,,34.78260869565217,,,,2026-02,,,34.78260869565217,False
JM,368.0,36.95652173913043,10.054347826086955,28.532608695652172,19.021739130434785,,,2026-02,47.010869565217384,49.71264367816091,47.55434782608695,True
JO,682.0,31.671554252199417,16.422287390029325,25.95307917888563,19.64809384164223,3.812316715542522,2.49266862170088,2026-02,48.09384164222874,49.3233082706767,49.41348973607038,True
JP,29128.0,26.898516890964014,8.225762153254601,26.812688821752268,26.91568250480637,6.248283438615765,4.899066190606976,2026-02,35.12427904421862,36.9336847045233,59.9766547651744,True
KE,3338.0,37.35769922109047,9.70641102456561,28.579988016776515,17.705212702216897,3.59496704613541,3.055721989215099,2026-02,47.06411024565608,48.547589616810875,49.88016776512882,True
KG,450.0,26.666666666666668,12.444444444444445,21.555555555555557,32.0,3.5555555555555554,3.7777777777777777,2026-02,39.111111111111114,40.64665127020785,57.111111111111114,True
KH,467.0,33.83297644539615,13.062098501070665,24.197002141327623,18.41541755888651,4.282655246252676,6.209850107066381,2026-02,46.89507494646681,50.0,46.895074946466806,True
KM,15.0,,,,,,,2026-02,,,,False
KR,29075.0,30.12897678417885,8.718830610490112,29.17970765262253,23.384350816852965,5.097162510748065,3.4909716251074805,2026-02,38.84780739466896,40.25302922309337,57.66122098022356,True
KW,455.0,30.32967032967033,9.670329670329672,28.57142857142857,22.41758241758242,5.054945054945055,3.956043956043956,2026-02,40.0,41.64759725400457,56.043956043956044,True
KY,72.0,40.27777777777778,,30.555555555555557,,,,2026-02,,,30.555555555555557,False
KZ,2026.0,32.62586377097729,9.328726554787758,26.159921026653503,23.692003948667324,3.948667324777887,4.244817374136229,2026-02,41.95459032576505,43.81443298969072,53.800592300098714,True
LA,168.0,39.285714285714285,11.30952380952381,22.61904761904762,23.214285714285715,,,2026-02,50.595238095238095,52.469135802469125,45.833333333333336,False
LB,714.0,27.450980392156865,14.84593837535014,30.952380952380953,21.1484593837535,3.6414565826330536,,2026-02,42.29691876750701,43.142857142857146,55.74229691876751,True
LC,26.0,,,,,,,2026-02,,,,False
LI,31.0,,,,,,,2026-02,,,,False
LK,2451.0,37.41330069359445,13.300693594451245,24.92860057119543,17.829457364341085,4.039167686658507,2.4887800897592816,2026-02,50.7139942880457,52.00836820083683,46.79722562219502,True
LR,39.0,41.02564102564102,,,,,,2026-02,,,,False
LS,27.0,,,,,,,2026-02,,,,False
LT,1147.0,27.027027027027028,15.344376634699216,22.144725370531823,26.416739319965128,5.492589363557106,3.574542284219703,2026-02,42.37140366172625,43.942133815551536,54.054054054054056,True
LU,520.0,30.57692307692308,12.307692307692308,27.500000000000004,22.884615384615383,5.961538461538462,,2026-02,42.88461538461539,43.21705426356589,56.34615384615385,True
LV,713.0,28.330995792426368,12.76297335203366,23.70266479663394,26.788218793828893,6.311360448807854,2.1037868162692845,2026-02,41.093969144460026,41.977077363896846,56.80224403927068,True
MA,4325.0,33.38728323699422,12.601156069364162,26.797687861271672,20.485549132947977,3.8843930635838153,2.8439306358381504,2026-02,45.98843930635839,47.33460257020467,51.167630057803464,True
MC,49.0,,,30.612244897959183,,,,2026-02,,,30.612244897959183,False
MD,631.0,32.48811410459588,14.73851030110935,20.91917591125198,23.93026941362916,4.437400950871632,3.4865293185419968,2026-02,47.22662440570523,48.93267651888342,49.28684627575277,True
ME,168.0,29.761904761904763,13.690476190476192,29.761904761904763,20.833333333333336,,,2026-02,43.452380952380956,46.202531645569614,50.5952380952381,False
MF,19.0,,,,,,,2026-02,,,,False
MG,515.0,30.48543689320388,16.699029126213592,30.29126213592233,17.864077669902912,,,2026-02,47.18446601941747,49.4908350305499,48.15533980582524,True
MK,408.0,26.47058823529412,22.54901960784314,20.833333333333336,20.833333333333336,5.637254901960785,3.6764705882352944,2026-02,49.01960784313726,50.89058524173028,47.30392156862746,True
MN,243.0,33.33333333333333,17.695473251028808,21.39917695473251,22.22222222222222,,,2026-02,51.02880658436214,53.91304347826087,43.62139917695473,True
MQ,103.0,41.74757281553398,,33.00970873786408,14.563106796116504,,,2026-02,,,47.57281553398059,False
MR,96.0,26.041666666666668,15.625,28.125,26.041666666666668,,,2026-02,41.66666666666667,43.47826086956522,54.16666666666667,False
MT,340.0,27.35294117647059,12.647058823529411,28.823529411764703,23.235294117647054,5.294117647058823,,2026-02,40.0,41.08761329305136,57.35294117647058,True
MU,319.0,37.93103448275862,10.344827586206897,27.89968652037618,17.86833855799373,,,2026-02,48.275862068965516,51.33333333333333,45.76802507836991,True
MV,156.0,32.05128205128205,12.17948717948718,32.05128205128205,17.94871794871795,,,2026-02,44.23076923076923,46.93877551020409,50.0,False
MW,124.0,37.096774193548384,12.903225806451612,30.64516129032258,13.709677419354838,,,2026-02,50.0,52.991452991452995,44.354838709677416,False
MX,9757.0,33.3299169826791,10.822998872604284,28.256636261145847,20.487854873424208,3.915137849748898,3.1874551603976635,2026-02,44.15291585528338,45.606605970781274,52.65962898431895,True
MY,3921.0,30.37490436113237,12.318286151491966,26.600357051772505,21.550624840601888,5.916857944401938,3.2389696505993366,2026-02,42.693190512624334,44.1222983658408,54.06783983677633,True
MZ,225.0,41.333333333333336,8.444444444444445,25.333333333333336,16.88888888888889,,,2026-02,49.77777777777778,54.106280193236714,42.22222222222223,True
NA,151.0,43.04635761589404,,29.13907284768212,18.543046357615893,,,2026-02,,,47.68211920529801,False
NC,47.0,34.04255319148936,,36.17021276595745,,,,2026-02,,,36.17021276595745,False
NE,101.0,47.52475247524752,,23.76237623762376,17.82178217821782,,,2026-02,,,41.58415841584158,False
NG,7704.0,38.25285565939772,8.969366562824508,30.54257528556594,16.575804776739357,2.972481827622014,2.6869158878504673,2026-02,47.22222222222223,48.52607709750567,50.090861889927304,True
NL,10296.0,25.466200466200466,12.15034965034965,27.874902874902872,26.554001554001555,5.293317793317794,2.6612276612276613,2026-02,37.616550116550115,38.644981041708235,59.72222222222223,True
NO,2619.0,26.155021000381826,13.020236731576937,23.367697594501717,28.29324169530355,5.956471935853378,3.2073310423825885,2026-02,39.175257731958766,40.473372781065095,57.61741122565865,True
NONE,2340.0,31.666666666666664,12.863247863247862,27.307692307692307,20.384615384615383,4.786324786324787,2.9914529914529915,2026-02,44.52991452991453,45.903083700440526,52.47863247863248,True
NP,1584.0,34.659090909090914,13.952020202020202,27.27272727272727,18.497474747474747,3.4722222222222223,2.146464646464646,2026-02,48.611111111111114,49.67741935483871,49.24242424242424,True
NZ,2739.0,28.0759401241329,11.610076670317634,26.944140197152244,25.410733844468787,5.549470609711574,2.4096385542168677,2026-02,39.68601679445053,40.66591844369623,57.90434465133261,True
OM,359.0,38.16155988857939,11.977715877437326,25.90529247910863,15.87743732590529,4.456824512534819,,2026-02,50.139275766016716,52.02312138728325,46.23955431754874,True
PA,559.0,35.42039355992844,12.164579606440071,27.906976744186046,17.173524150268335,3.7567084078711983,3.5778175313059033,2026-02,47.58497316636851,49.35064935064935,48.83720930232558,True
PE,3354.0,32.67740011926058,12.939773404889683,28.741800834824087,19.290399522957664,4.263565891472868,2.0870602265951104,2026-02,45.61717352415027,46.58952496954934,52.29576624925461,True
PF,83.0,22.89156626506024,,31.32530120481928,21.686746987951807,,,2026-02,,,53.01204819277109,False
PG,52.0,44.230769230769226,,,,,,2026-02,,,,False
PH,9281.0,34.24199978450598,11.507380670186402,31.08501239090615,16.140502101066694,4.137485184786122,2.887619868548648,2026-02,45.74938045469238,47.10973038943747,51.36299967675897,True
PK,8699.0,39.25738590642602,11.736981262214048,28.911369122887688,14.576388090585125,2.7474422347396255,2.770433383147488,2026-02,50.99436716864007,52.44738708914637,46.235199448212434,True
PL,9310.0,27.79806659505908,12.824919441460796,23.050483351235233,26.61654135338346,7.121374865735768,2.5886143931256713,2026-02,40.622986036519876,41.70250303230787,56.788399570354464,True
PR,587.0,33.560477001703575,9.028960817717206,28.449744463373083,22.31686541737649,3.2367972742759794,3.4071550255536627,2026-02,42.58943781942078,44.091710758377424,54.00340715502555,True
PS,259.0,28.95752895752895,16.216216216216218,25.482625482625483,22.393822393822393,,,2026-02,45.17374517374517,48.54771784232364,47.87644787644788,True
PT,4406.0,29.142078983204723,12.165229232864275,28.43849296413981,23.354516568315933,4.42578302315025,2.473899228325011,2026-02,41.307308216068996,42.355131487084016,56.218792555605994,True
PY,515.0,33.00970873786408,13.398058252427184,25.436893203883493,22.330097087378643,3.883495145631067,,2026-02,46.407766990291265,47.326732673267315,51.6504854368932,True
QA,634.0,35.17350157728706,8.990536277602523,30.441640378548897,17.981072555205046,5.205047318611988,,2026-02,44.164037854889585,45.16129032258064,53.62776025236593,True
RE,340.0,33.52941176470588,10.882352941176473,30.88235294117647,17.647058823529413,4.411764705882353,,2026-02,44.41176470588235,45.61933534743202,52.94117647058824,True
RO,3833.0,29.272110618314635,14.609966084007306,22.593268979911297,25.932689799112968,4.487346725802244,3.104617792851552,2026-02,43.88207670232194,45.28809908454497,53.013305504826505,True
RS,1643.0,25.50213024954352,15.5203895313451,22.641509433962263,26.658551430310407,6.1472915398660986,3.5301278149726114,2026-02,41.022519780888615,42.52365930599369,55.44735240413876,True
RW,504.0,43.25396825396825,10.11904761904762,25.992063492063497,14.88095238095238,2.976190476190476,,2026-02,53.37301587301587,54.897959183673464,43.84920634920635,True
SA,3698.0,32.69334775554354,12.547322877230934,27.14981070849108,19.605191995673337,4.542996214169821,3.461330448891293,2026-02,45.240670632774474,46.86274509803921,51.29799891833424,True
SE,4885.0,24.749232343909927,13.162743091095187,25.342886386898673,27.635619242579324,6.407369498464687,2.702149437052201,2026-02,37.91197543500512,38.964864296233955,59.38587512794268,True
SG,5499.0,29.023458810692855,9.72904164393526,25.87743226041098,26.532096744862702,6.073831605746499,2.7641389343517,2026-02,38.75250045462811,39.85412380774266,58.48336061102018,True
SI,764.0,28.92670157068063,13.219895287958114,23.42931937172775,26.17801047120419,5.2356020942408374,3.0104712041884816,2026-02,42.146596858638745,43.45479082321188,54.84293193717278,True
SK,1089.0,27.18089990817263,14.87603305785124,23.69146005509642,24.517906336088156,6.703397612488522,3.0303030303030303,2026-02,42.05693296602387,43.37121212121212,54.9127640036731,True
SL,59.0,30.508474576271187,,30.508474576271187,25.42372881355932,,,2026-02,,,55.932203389830505,False
SM,18.0,,,,,,,2026-02,,,,False
SN,892.0,37.89237668161435,11.547085201793722,25.672645739910315,18.49775784753363,3.1390134529147984,3.2511210762331837,2026-02,49.43946188340807,51.10081112398609,47.30941704035874,True
SR,38.0,,,42.10526315789473,,,,2026-02,,,42.10526315789473,False
SV,475.0,34.94736842105263,12.421052631578949,24.421052631578945,21.052631578947366,3.7894736842105265,3.3684210526315788,2026-02,47.368421052631575,49.01960784313726,49.26315789473684,True
SZ,42.0,40.476190476190474,,,,,,2026-02,,,,False
TD,90.0,54.44444444444444,,23.333333333333332,,,,2026-02,,,23.333333333333332,False
TG,296.0,45.608108108108105,7.094594594594595,23.986486486486484,16.554054054054053,,,2026-02,52.7027027027027,56.52173913043478,40.54054054054053,True
TH,6217.0,33.74617982949976,11.64548817757761,27.151359176451667,19.9292263149429,4.664629242399871,2.8631172591281966,2026-02,45.39166800707737,46.72959099188608,51.745214733794434,True
TJ,136.0,36.02941176470589,11.029411764705882,27.941176470588236,21.323529411764707,,,2026-02,47.058823529411775,48.85496183206107,49.26470588235294,False
TL,19.0,,,,,,,2026-02,,,,False
TN,1851.0,30.578065910318745,21.123716909778494,25.60777957860616,17.179902755267424,3.2414910858995136,2.2690437601296596,2026-02,51.701782820097236,52.90215588723052,46.029173419773095,True
TR,9170.0,28.77862595419847,16.390403489640132,25.14721919302072,21.559432933478735,4.612868047982552,3.5114503816793894,2026-02,45.1690294438386,46.8128390596745,51.31952017448201,True
TT,184.0,33.69565217391305,11.41304347826087,34.23913043478261,14.130434782608695,,,2026-02,45.108695652173914,48.25581395348838,48.369565217391305,False
TW,5930.0,27.25126475548061,11.568296795952785,23.608768971332207,26.54300168634064,6.2900505902192245,4.738617200674536,2026-02,38.819561551433395,40.75057532306603,56.44182124789207,True
TZ,492.0,39.22764227642276,10.16260162601626,22.35772357723577,22.76422764227642,,3.2520325203252036,2026-02,49.390243902439025,52.25806451612903,45.12195121951219,True
UA,5501.0,31.12161425195419,12.434102890383569,26.2861297945828,22.777676786038903,4.471914197418651,2.9085620796218867,2026-02,43.555717142337755,44.860513012544466,53.53572077804035,True
UG,480.0,39.166666666666664,9.166666666666666,24.583333333333332,21.875,,3.3333333333333335,2026-02,48.33333333333333,50.989010989010985,46.45833333333333,True
US,222372.0,29.92148292051158,10.246343964168153,26.317611929559476,24.909161225334124,5.582537369812746,3.022862590613926,2026-02,40.167826884679734,41.41989334569905,56.80931052470635,True
UY,593.0,25.801011804384487,15.177065767284992,24.78920741989882,26.475548060708263,5.059021922428331,2.69814502529511,2026-02,40.97807757166948,42.114384748700175,56.32377740303541,True
UZ,861.0,34.030197444831586,12.775842044134729,22.531939605110335,22.531939605110335,4.181184668989547,3.948896631823461,2026-02,46.80603948896631,48.73035066505441,49.245063879210214,True
VC,18.0,,,,,,,2026-02,,,,False
VI,19.0,,,,,,,2026-02,,,,False
VN,6306.0,33.03203298445925,12.971772914684426,26.355851569933396,19.33079606723755,5.439264192832223,2.8702822708531555,2026-02,46.00380589914367,47.36326530612246,51.125911830003176,True
XK,98.0,30.612244897959183,,29.59183673469388,20.40816326530612,,,2026-02,,,50.0,False
ZA,4107.0,35.792549306062824,11.443876308741173,26.80788897005113,19.113708302897493,3.968833698563428,2.8731434136839544,2026-02,47.236425614804,48.633742792679875,49.89043097151205,True
ZM,320.0,42.8125,6.875000000000001,19.6875,25.937500000000004,,,2026-02,49.6875,52.131147540983605,45.625,True
ZW,362.0,40.331491712707184,12.154696132596683,25.96685082872928,16.298342541436465,,,2026-02,52.48618784530387,55.3935860058309,42.26519337016575,True
not_classified,181586.0,,,,,,,2026-02,,,,True
AGO,,40.51,12.94,28.95,13.04,1.28,3.26,2026-04,53.449999999999996,55.26261373035566,43.269999999999996,True
AGO,,40.07,12.87,28.32,14.29,1.52,2.94,2026-05,52.94,54.537962295250864,44.13,True
ALB,,31.87,20.51,28.27,14.37,3.01,1.97,2026-04,52.38,53.43262266653065,45.65,True
ALB,,29.0,17.62,29.84,17.43,2.41,3.71,2026-05,46.620000000000005,48.41121495327103,49.67999999999999,True
ARE,,35.67,14.38,32.19,13.13,2.16,2.46,2026-04,50.050000000000004,51.3175433200041,47.480000000000004,True
ARE,,34.13,14.97,32.61,13.6,2.34,2.36,2026-05,49.1,50.281618023553506,48.55,True
ARG,,28.92,18.52,30.56,16.59,2.65,2.76,2026-04,47.44,48.78650761003701,49.8,True
ARG,,28.4,18.29,32.21,15.93,2.7,2.47,2026-05,46.69,47.8724495027171,50.84,True
ARM,,27.9,18.23,28.23,19.03,2.66,3.95,2026-04,46.129999999999995,48.02706923477355,49.92,True
ARM,,29.36,17.02,28.71,17.89,3.64,3.37,2026-05,46.379999999999995,48.00248395777271,50.24,True
AUS,,29.93,15.66,32.09,16.41,3.61,2.3,2026-04,45.59,46.663254861821905,52.11,True
AUS,,29.41,15.07,33.87,15.72,3.68,2.25,2026-05,44.480000000000004,45.50383631713555,53.269999999999996,True
AUT,,27.6,16.5,29.96,20.03,3.53,2.38,2026-04,44.1,45.175169022741244,53.52,True
AUT,,28.09,16.7,29.68,19.24,3.8,2.49,2026-05,44.79,45.933750384575944,52.72,True
AZE,,28.99,19.35,26.24,19.46,2.63,3.33,2026-04,48.34,50.00517223544016,48.330000000000005,True
AZE,,28.51,18.34,26.11,20.85,2.65,3.54,2026-05,46.85,48.569355173128756,49.61,True
BEL,,29.64,16.12,31.05,17.47,3.34,2.4,2026-04,45.760000000000005,46.87564023765622,51.86,True
BEL,,26.9,14.86,31.17,21.09,3.76,2.23,2026-05,41.76,42.708120269993856,56.02,True
BEN,,34.03,15.62,31.84,13.98,1.58,2.95,2026-04,49.65,51.15919629057187,47.4,True
BEN,,32.87,13.38,34.7,14.49,2.2,2.36,2026-05,46.25,47.36788201556739,51.39000000000001,True
BFA,,41.88,13.75,26.89,13.22,1.69,2.57,2026-04,55.63,57.097403263881766,41.8,True
BFA,,39.43,11.58,28.57,15.79,1.61,3.01,2026-05,51.01,52.59847391214683,45.97,True
BGD,,37.81,12.14,26.46,18.63,2.37,2.59,2026-04,49.95,51.27810286418233,47.46,True
BGD,,36.86,12.51,27.36,18.02,2.54,2.71,2026-05,49.37,50.74519477849728,47.919999999999995,True
BGR,,28.77,20.32,27.21,18.09,3.15,2.46,2026-04,49.09,50.32807053516505,48.449999999999996,True
BGR,,28.17,19.28,28.91,18.24,3.01,2.39,2026-05,47.45,48.611822559164025,50.16,True
BHR,,34.55,17.23,28.18,14.04,3.37,2.62,2026-04,51.78,53.17859710383075,45.589999999999996,True
BHR,,30.89,15.45,31.46,15.39,4.37,2.44,2026-05,46.34,47.49897498974989,51.22,True
BIH,,28.08,17.84,27.73,18.76,4.37,3.22,2026-04,45.92,47.447819797478815,50.86,True
BIH,,29.4,20.05,27.38,16.09,4.21,2.86,2026-05,49.45,50.911150005147746,47.68,True
BOL,,35.84,14.99,30.8,13.81,2.08,2.48,2026-04,50.830000000000005,52.12264150943396,46.69,True
BOL,,35.66,14.85,32.7,12.34,2.42,2.04,2026-05,50.51,51.55659895886495,47.46000000000001,True
BRA,,33.42,16.85,32.61,12.35,2.36,2.42,2026-04,50.27,51.51142535095809,47.32,True
BRA,,33.16,16.84,33.32,11.95,2.43,2.3,2026-05,50.0,51.17707267144319,47.699999999999996,True
BWA,,39.8,10.51,30.78,14.71,1.85,2.35,2026-05,50.309999999999995,51.52073732718894,47.34,True
CAN,,29.26,15.76,29.0,19.79,3.6,2.6,2026-04,45.02,46.217020839749516,52.39,True
CAN,,29.28,16.77,30.13,17.71,3.41,2.7,2026-05,46.05,47.327852004111,51.25,True
CHE,,29.17,15.33,31.67,18.79,2.91,2.13,2026-04,44.5,45.46847859405334,53.370000000000005,True
CHE,,28.35,14.73,31.68,19.49,3.33,2.43,2026-05,43.08,44.14839106374258,54.5,True
CHL,,31.39,16.26,32.07,15.29,2.54,2.44,2026-04,47.650000000000006,48.84674525884163,49.9,True
CHL,,30.3,17.35,32.32,14.88,2.75,2.39,2026-05,47.650000000000006,48.82172131147542,49.95,True
CIV,,37.72,13.72,30.39,13.87,1.43,2.86,2026-04,51.44,52.95995058169463,45.69,True
CIV,,39.03,12.47,30.47,13.42,1.9,2.71,2026-05,51.5,52.934525644978926,45.79,True
CMR,,42.21,12.23,27.63,14.24,1.38,2.32,2026-04,54.44,55.72730064489713,43.25,True
CMR,,42.26,11.43,27.34,15.0,1.25,2.73,2026-05,53.69,55.19120065789473,43.59,True
COG,,38.82,12.98,29.57,13.82,1.92,2.88,2026-05,51.8,53.341571413860564,45.31,True
COL,,34.11,15.98,32.53,13.31,2.03,2.04,2026-04,50.09,51.13311555737036,47.870000000000005,True
COL,,33.62,15.45,34.33,12.54,2.16,1.9,2026-05,49.06999999999999,50.020387359836896,49.03,True
CRI,,30.41,18.22,31.49,15.15,2.54,2.18,2026-04,48.629999999999995,49.71884265412534,49.18,True
CRI,,29.06,18.67,32.3,15.22,2.3,2.45,2026-05,47.730000000000004,48.928754484879555,49.81999999999999,True
CYP,,28.9,18.29,29.89,17.62,3.04,2.27,2026-04,47.19,48.28115408225905,50.550000000000004,True
CYP,,29.42,17.3,31.42,16.9,2.82,2.14,2026-05,46.72,47.74167177600654,51.14,True
CZE,,29.29,17.85,27.74,18.82,3.43,2.88,2026-04,47.14,48.53289405950788,49.99,True
CZE,,28.91,18.19,26.9,19.62,3.45,2.93,2026-05,47.1,48.52168538168332,49.97,True
DEU,,28.35,16.66,29.84,19.55,3.23,2.36,2026-04,45.010000000000005,46.102632387585786,52.62,True
DEU,,27.41,16.69,30.23,19.88,3.3,2.48,2026-05,44.1,45.22613065326634,53.41,True
DNK,,27.45,16.09,32.39,17.97,3.44,2.66,2026-04,43.54,44.729813026505035,53.8,True
DNK,,26.19,15.15,33.14,18.85,4.46,2.2,2026-05,41.34,42.27426117189897,56.45,True
DOM,,35.59,17.65,30.41,12.01,2.3,2.05,2026-04,53.24,54.34871376071866,44.72,True
DOM,,33.33,17.33,33.06,11.69,1.83,2.77,2026-05,50.66,52.09790209790209,46.58,True
DZA,,33.19,15.37,26.08,18.87,3.03,3.47,2026-04,48.559999999999995,50.30039361922519,47.980000000000004,True
DZA,,33.09,12.83,26.42,21.83,2.66,3.18,2026-05,45.92,47.42331921925024,50.91,True
ECU,,35.97,14.8,32.89,11.15,2.39,2.8,2026-04,50.769999999999996,52.23251028806584,46.43,True
ECU,,34.15,14.09,35.55,11.65,2.25,2.31,2026-05,48.239999999999995,49.380694032142486,49.449999999999996,True
EGY,,31.9,17.72,27.52,17.14,3.0,2.71,2026-04,49.62,51.007401315789465,47.66,True
EGY,,32.52,17.04,27.32,17.87,2.66,2.58,2026-05,49.56,50.87773329226979,47.849999999999994,True
ESP,,29.28,18.85,31.17,15.76,2.68,2.26,2026-04,48.13,49.24288929813791,49.61,True
ESP,,28.98,18.13,31.41,16.42,3.01,2.06,2026-05,47.11,48.09596733027055,50.839999999999996,True
EST,,28.1,19.08,27.27,20.13,3.08,2.35,2026-04,47.18,48.31046487814868,50.48,True
EST,,29.67,18.25,27.09,18.1,4.25,2.66,2026-05,47.92,49.21939194741166,49.44,True
FIN,,27.19,17.01,28.14,20.74,4.02,2.91,2026-04,44.2,45.5200823892894,52.89999999999999,True
FIN,,27.17,17.49,27.79,20.81,4.0,2.74,2026-05,44.66,45.91815751593666,52.599999999999994,True
FRA,,29.09,15.77,32.14,17.91,2.83,2.26,2026-04,44.86,45.897278493963576,52.879999999999995,True
FRA,,28.63,15.95,32.2,18.18,2.82,2.21,2026-05,44.58,45.592145633053796,53.2,True
GBR,,28.55,15.41,32.34,17.14,4.2,2.36,2026-04,43.96,45.022531749283075,53.68000000000001,True
GBR,,28.29,15.4,31.33,18.2,4.29,2.49,2026-05,43.69,44.80566095785047,53.82,True
GEO,,29.98,17.71,26.17,20.21,3.02,2.91,2026-04,47.69,49.11937377690803,49.400000000000006,True
GEO,,28.12,18.42,26.52,20.19,3.51,3.24,2026-05,46.540000000000006,48.09838776353866,50.22,True
GHA,,42.97,10.99,23.14,18.33,2.19,2.37,2026-04,53.96,55.27555828723622,43.66,True
GHA,,40.9,12.5,27.42,14.59,2.25,2.34,2026-05,53.4,54.6795003071882,44.260000000000005,True
GRC,,27.35,19.67,29.19,17.91,3.31,2.57,2026-04,47.02,48.26028943857128,50.410000000000004,True
GRC,,27.58,19.06,29.68,17.94,3.29,2.45,2026-05,46.64,47.81137878011276,50.910000000000004,True
GTM,,34.68,16.17,31.25,13.12,2.75,2.04,2026-04,50.85,51.90364397264469,47.12,True
